Comment,City,Comment Type,Critique Category,Response Category,Perception Type,racist,Reasoning,Raw Response,Comment_ask a genuine question,Comment_ask a rhetorical question,Comment_provide a fact or claim,Comment_provide an observation,Comment_express their opinion,Comment_express others opinions,Critique_money aid allocation,Critique_government critique,Critique_societal critique,Response_solutions/interventions,Perception_personal interaction,Perception_media portrayal,Perception_not in my backyard,Perception_harmful generalization,Perception_deserving/undeserving,Racist_Flag
"She went DATE0 without meat but wound up eating more starches, which sent her blood sugar soaring. One bright day in [LOCATION], [ORGANIZATION] returned to [ORGANIZATION] to see [PERSON], a behavioral-health consultant who, like [ORGANIZATION]s doctor, works through [ORGANIZATION], a [ORGANIZATION] nonprofit that cares for the very poor. PERSON3 began by asking [ORGANIZATION] what her goal was.",baltimore,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79 [ORGANIZATION] in [LOCATION] Focus on Youth, [PERSON], [ORGANIZATION], available at library[ORGANIZATION]_in_[LOCATION]_Youth.pdf",baltimore,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ORGANIZATION], [ORGANIZATION], [ORGANIZATION] and ORG2, [PERSON], [PERSON], GPE2",buffalo,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The incident that happened in the town of [ORGANIZATION], was classified by the police as not press-free, after both German news sites asked for more information. After combined researched both media sources allege that a Syrian asylum seeker raped a severely, visually impaired woman.208 [PERSON] for the Homeless, New Homes for Refugees209 The city of GPE2 in GPE3 wants the homeless to pay 20 euros for sleeping in the streets or go to jail. The office for public order has doubled down and defended its harsh treatment of the less fortunate.210 [PERSON] to PERSON0 Says No to",baltimore,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"President [PERSON] administration wants to accelerate efforts to get unsheltered people in [ORGANIZATION] into permanent housing as part of a federal initiative to reduce homelessness by 25 in [ORGANIZATION], [ORGANIZATION] announced [LOCATION]. Through the initiative, [PERSON], ORG2 will partner with [ORGANIZATION] and five other cities and states [PERSON], [ORGANIZATION], [PERSON], [PERSON] and the GPE5 metropolitan area.",baltimore,provide a fact or claim,,solutions/interventions,"[]
racist: [No]
Reasoning: The content reports factual details about a federal initiative and partnerships aimed at reducing homelessness through housing efforts, without questions, opinions, critiques, perceptions, or bias.",No,"The content reports factual details about a federal initiative and partnerships aimed at reducing homelessness through housing efforts, without questions, opinions, critiques, perceptions, or bias.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The content reports factual details about a federal initiative and partnerships aimed at reducing homelessness through housing efforts, without questions, opinions, critiques, perceptions, or bias.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
The same source said that dozens of fires that erupted around [ORGANIZATION] appear to be tied to the unrest. This includes one that consumed an affordable housing center for seniors that was DATE0 away from opening.,baltimore,provide a fact or claim,,,"[]
Racist: [No]
Reasoning: The comment reports factual claims from a source about fires linked to unrest, including the destruction of an affordable housing center, without questions, opinions, critiques, solutions, or perceptions of homelessness; no racial elements are present.",No,"The comment reports factual claims from a source about fires linked to unrest, including the destruction of an affordable housing center, without questions, opinions, critiques, solutions, or perceptions of homelessness; no racial elements are present.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: []
Perception Type: []
Racist: [No]
Reasoning: The comment reports factual claims from a source about fires linked to unrest, including the destruction of an affordable housing center, without questions, opinions, critiques, solutions, or perceptions of homelessness; no racial elements are present.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"By far the most contentious citywide issue was [PERSON] by [ORGANIZATION], the initiative tried to toughen the ordinance, passed and signed in [ORGANIZATION], that legalized short-term rentals and established a system of registration and taxation. Though renters still widely outnumber homeowners in [ORGANIZATION], many from both groups are united in the opportunity to reap windfalls from short-term rentals, even though they may contribute to rising costs and the overall housing crisis. The campaign to defeat Proposition F pitted [ORGANIZATION], [ORGANIZATION], real estate interests, tech venture capitalist PERSON1 and some labor unions against tenant activists, neighborhood groups, hotel unions and wealthy property owners, who were badly outgunned and outspent on all media.",baltimore,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Model X is so advanced we probably shouldnt have built it423 romantic photos of [ORGANIZATION] and [PERSON] on their 23rd anniversary5 SEE ALSO Here are the 14 most affordable housing markets in the US6ltnlgt  1  2  3  4  5  6,baltimore,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Well-designed affordable housing programs are a cost-effective [STREET] to promote racial and class integration without affecting property values, crime rates or taxes, said [ORGANIZATION], a [ORGANIZATION] professor of sociology who coauthored [ORGANIZATION] The Struggle for [ORGANIZATION] in an American Suburb.",baltimore,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PACE Its an enormous problem. Its not just on wait times also. There are reports about homelessness among veterans which has gone down but is still an enormous problem. And you have so many young people who have fought in [ORGANIZATION] and [PERSON] who have come home, and even if they arent suffering from life-altering injuries, their lives are changed irreparably and this is the system that is supposed to help them.",baltimore,"provide a fact or claim, provide an observation, express their opinion",government critique,,"[deserving/undeserving]
Racist: [No]
Reasoning: The comment provides facts/claims about veteran homelessness trends, observes the lasting impacts of war on young veterans, and expresses opinion on the enormity of the problem and the system's failure;",No,"The comment provides facts/claims about veteran homelessness trends, observes the lasting impacts of war on young veterans, and expresses opinion on the enormity of the problem and the system's failure;","Comment Type: [provide a fact or claim, provide an observation, express their opinion]
Critique Category: [government critique]
Response Category: []
Perception Type: [deserving/undeserving]
Racist: [No]
Reasoning: The comment provides facts/claims about veteran homelessness trends, observes the lasting impacts of war on young veterans, and expresses opinion on the enormity of the problem and the system's failure;",0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0
"Protect access to federally-assisted affordable housing and preserve housing stability for tens of thousands of children in families with mixed immigration status. For [ORGANIZATION], eligible low-income households with mixed-status members - made up of families with members who are both eligible and ineligible for housing assistance based on immigration status - have been able to access that assistance. This longstanding policy is at risk of being overturned by [ORGANIZATION] through final action on its mixed status rule. We must ensure that these families can continue to access prorated assistance to prevent the eviction and displacement of tens of thousands of people eligible for and receiving rental assistance, including an estimated 55,000 children.",baltimore,,,,,No,No reasoning provided.,Comment Type:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The county separate from the city of [ORGANIZATION] and other county jurisdictions will develop affordable housing in areas with small minority populations, creating 50 new units and overseeing the lease of up to 128 others over [ORGANIZATION]. With other state and local funding sources, the county hopes to fund as many as 4,795 units in that time, according to [ORGANIZATION]. The county will also counsel households and property owners that allege violations of fair housing laws and create a homeowners fraud prevention program to prevent low-income buyers from being duped.",baltimore,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"In [ORGANIZATION], [ORGANIZATION] is continuing its support of ORG1. The organization is powered by volunteers who tutor children experiencing homelessness. In [PERSON], ORG2 is partnering with the Junior League of [PERSON] to give books to children at local schools in need.",baltimore,provide a fact or claim,,solutions/interventions,"[]
Racist: [No]
Reasoning: The content reports factual information about organizations providing tutoring and books to children experiencing homelessness or in need, which qualifies as solutions/interventions; no critiques, perceptions, or racial elements are present.",No,"The content reports factual information about organizations providing tutoring and books to children experiencing homelessness or in need, which qualifies as solutions/interventions; no critiques, perceptions, or racial elements are present.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The content reports factual information about organizations providing tutoring and books to children experiencing homelessness or in need, which qualifies as solutions/interventions; no critiques, perceptions, or racial elements are present.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"The pastor is full of ideas for further work around the neighborhood, such as restoring vacant homes on the same block of FAC0 as the school into affordable housing. [ORGANIZATION] said the city will announce redevelopment plans soon for FAC1, which dates to [ORGANIZATION], and is working with community leaders to find new purposes for the former home and law offices of the [PERSON] family, which are both in the area.",baltimore,"provide a fact or claim, provide an observation",,solutions/interventions,"[]
racist: [No]
Reasoning: The content reports factual details about community redevelopment ideas and city plans for affordable housing and repurposing buildings, which serve as observations of ongoing efforts; it discusses solutions like restoring vacant homes without any critique, perceptions, or racial bias.",No,"The content reports factual details about community redevelopment ideas and city plans for affordable housing and repurposing buildings, which serve as observations of ongoing efforts; it discusses solutions like restoring vacant homes without any critique, perceptions, or racial bias.","Comment Type: [provide a fact or claim, provide an observation]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The content reports factual details about community redevelopment ideas and city plans for affordable housing and repurposing buildings, which serve as observations of ongoing efforts; it discusses solutions like restoring vacant homes without any critique, perceptions, or racial bias.",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"It was purchased by [ORGANIZATION], which now has a smaller presence here. The ORG1 building on FAC0 across from the community college, once the headquarters for a 13-paper chain of community newspapers, has stood vacant for [ORGANIZATION] and is slated for affordable housing. Long-time community leaders note the loss in corporate presence here.",baltimore,"provide a fact or claim, provide an observation, express others opinions",,solutions/interventions,"[]
racist: [No]
Reasoning: The comment provides factual details about building purchases and repurposing for affordable housing (fact/claim), shares an observation on corporate decline, and references community leaders' views (others' opinions); it highlights affordable housing as a potential intervention without critiques, perceptions, or racial bias.",No,"The comment provides factual details about building purchases and repurposing for affordable housing (fact/claim), shares an observation on corporate decline, and references community leaders' views (others' opinions); it highlights affordable housing as a potential intervention without critiques, perceptions, or racial bias.","Comment Type: [provide a fact or claim, provide an observation, express others opinions]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The comment provides factual details about building purchases and repurposing for affordable housing (fact/claim), shares an observation on corporate decline, and references community leaders' views (others' opinions); it highlights affordable housing as a potential intervention without critiques, perceptions, or racial bias.",0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
"[ORGANIZATION] is one of five cities, plus [PERSON], about to get more federal assistance in tackling homelessness, [ORGANIZATION] officials announced [ORGANIZATION]. President [PERSON] domestic policy director [PERSON] and ORG1 Secretary [PERSON] hosted an event launching the new All INside initiative, part of a plan that has a goal of reducing homelessness nationally DATE1 by [DATE].",baltimore,provide a fact or claim,,solutions/interventions,"[]
racist: [No]
Reasoning: The article reports factual information about a federal initiative to address homelessness, including specific details on cities, officials",No,"The article reports factual information about a federal initiative to address homelessness, including specific details on cities, officials,","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The article reports factual information about a federal initiative to address homelessness, including specific details on cities, officials,",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"7 This recommendation includes the option of paying for hotel rooms for people who would be homeless, an action that would help the hotel industry while decreasing disease spread and suffering among unhoused people and their surrounding communities.",baltimore,"provide a fact or claim, provide an observation, express their opinion",money aid allocation,solutions/interventions,"[]
racist: [No]
Reasoning: The comment describes a specific recommendation (fact/claim), notes its benefits like helping the hotel industry and reducing disease (observation), and implicitly expresses a positive opinion on its value; it involves allocating money for hotel rooms as aid, proposes a solution to homelessness, and shows no racial bias.",No,"The comment describes a specific recommendation (fact/claim), notes its benefits like helping the hotel industry and reducing disease (observation), and implicitly expresses a positive opinion on its value; it involves allocating money for hotel rooms as aid, proposes a solution to homelessness, and shows no racial bias.","Comment Type: [provide a fact or claim, provide an observation, express their opinion]
Critique Category: [money aid allocation]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The comment describes a specific recommendation (fact/claim), notes its benefits like helping the hotel industry and reducing disease (observation), and implicitly expresses a positive opinion on its value; it involves allocating money for hotel rooms as aid, proposes a solution to homelessness, and shows no racial bias.",0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
"[ORGANIZATION] is a fully self-sustaining national nonprofit that provides a wide range of debt and equity products to improve the quality of life for vulnerable individuals and low-income communities across the [ORGANIZATION] [PERSON] has invested over 1.3 billion toward affordable housing, jobs creation and other initiatives that connect these communities to the mainstream economy. Its investments have leveraged over 6.5 billion in public and private investment in underserved communities nationwide. [PERSON] is headquartered in [PERSON]. For the latest news about [PERSON] follow us ORG2.",baltimore,provide a fact or claim,,solutions/interventions,"[]
racist: [No]
Reasoning: The content is a factual description of a nonprofit organization's investments and initiatives aimed at improving conditions for vulnerable and low-income communities, including affordable housing, which serves as a solution to homelessness-related issues; no critiques, perceptions, or biases are present.",No,"The content is a factual description of a nonprofit organization's investments and initiatives aimed at improving conditions for vulnerable and low-income communities, including affordable housing, which serves as a solution to homelessness-related issues; no critiques, perceptions, or biases are present.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The content is a factual description of a nonprofit organization's investments and initiatives aimed at improving conditions for vulnerable and low-income communities, including affordable housing, which serves as a solution to homelessness-related issues; no critiques, perceptions, or biases are present.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Instead of listening to politicians talk about [ORGANIZATION], elected officials and the media should be talking to people who have been trapped in these squalid areas. They might ask Democrats who have run the city and other cities such as [PERSON], [ORGANIZATION], [PERSON], and [PERSON], [PERSON] where homelessness, crime and filth abound why they have done nothing to improve these neighborhoods. Many American cities with similar problems have been run by Democrats for [ORGANIZATION].",baltimore,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"As part of a [ORGANIZATION] plan, the city is focusing on increasing affordable housing stock, housing the homeless, and helping low-income renters cover security deposits.",baltimore,provide a fact or claim,,solutions/interventions,"[]
racist: [No]
Reasoning: The content describes a city plan involving specific actions to address homelessness through housing initiatives, which qualifies as providing facts/claims and discussing solutions; no critiques, perceptions, or racial elements are present.",No,"The content describes a city plan involving specific actions to address homelessness through housing initiatives, which qualifies as providing facts/claims and discussing solutions; no critiques, perceptions, or racial elements are present.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The content describes a city plan involving specific actions to address homelessness through housing initiatives, which qualifies as providing facts/claims and discussing solutions; no critiques, perceptions, or racial elements are present.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"They are all in on giving illegals free health care and drivers [PERSON]. But why are we doing for illegal aliens when we have not taken care of homeless Americans5? Why do we treat homeless Americans [PERSON] than the [ORGANIZATION] treats stray or abused animals? The hallmark of our [ORGANIZATION] is their homeless people. [ORGANIZATION] noted [ORGANIZATION] is one of the biggest economies in the world8. With that said, its capital, [PERSON] would rather cater to illegals instead of homeless Americans9. [ORGANIZATION] is a sanctuary [LOCATION].",baltimore,"ask a rhetorical question, provide a fact or claim, provide an observation, express their opinion, express others opinions","money aid allocation, government critique, societal critique",,"harmful generalization, deserving/undeserving",No,No reasoning provided.,"Comment Type: [ask a rhetorical question, provide a fact or claim, provide an observation, express their opinion, express others opinions]
Critique Category: [money aid allocation, government critique, societal critique]
Response Category: []
Perception Type: [harmful generalization, deserving/undeserving]
",0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"PERSON0 So, Mr. [PERSON], when mission-driven financial institutions are best positioned to invest in community assets like affordable housing and extend more -- mortgage credit to borrowers of color, they can address long-standing economic inequities that impact people who look like me. So, you made several recommendations about how to best position mission-driven financial institutions to close the racial wealth gap.",baltimore,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ORGANIZATION], Parking dispute ends in fatal shooting, deputies say, [ORGANIZATION], [ORGANIZATION]. 21 [PERSON], [ORGANIZATION], [PERSON], [PERSON], of [PERSON], entered FAC0  a [INSTITUTION] called [ORGANIZATION]  at [TIME], confronted an employee, displayed a gun and demanded to see a resident, police said. The employee brought [ORGANIZATION] to the residents room, which was occupied by the resident, as well as a [ORGANIZATION] and a toddler, police said.",baltimore,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Over [ORGANIZATION], a number of cities and states have been sued and accused of either doing nothing to alleviate segregation or actively promoting it by disproportionately building affordable housing in poor, minority neighborhoods.",baltimore,provide a fact or claim,"government critique, societal critique",,not in my backyard,No,No reasoning provided.,"Comment Type: [provide a fact or claim]
Critique Category: [government critique, societal critique]
Response Category: []
Perception Type: [not in my backyard]
R",0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"Based in [ORGANIZATION], [ORGANIZATION] is an award-winning filmmaker, radio broadcaster, educator and creativity expert, and author of The Book of Doing and Being Atria, DATE0. His film credits include an [PERSON]-winner for What Dreams May Come producer Emmy-Award nominee, [ORGANIZATION], [LOCATION] to [ORGANIZATION] executive producer and The [PERSON] writer, producer. Coming in [LOCATION] is the film version of [ORGANIZATION], a family drama based on the book by [PERSON] and PERSON2, starring PERSON3 and PERSON4 and directed by and executive produced by [ORGANIZATION].",baltimore,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ORGANIZATION] aims to heal, restore, and transform women affected by domestic violence by giving them a day of beauty and healing. A percentage of the products proceeds go toward supporting homeless women and victims of domestic violence. There are six guiding principles that guide both [ORGANIZATION] and [ORGANIZATION].",baltimore,provide a fact or claim,,solutions/interventions,"[]
racist: [No]
Reasoning: The content describes an organization's mission and actions to support homeless women and domestic violence victims through beauty programs and proceeds allocation, presenting factual claims about their aims and principles without critiques, opinions, perceptions, or bias; it highlights interventions via charitable support.",No,"The content describes an organization's mission and actions to support homeless women and domestic violence victims through beauty programs and proceeds allocation, presenting factual claims about their aims and principles without critiques, opinions, perceptions, or bias; it highlights interventions via charitable support.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The content describes an organization's mission and actions to support homeless women and domestic violence victims through beauty programs and proceeds allocation, presenting factual claims about their aims and principles without critiques, opinions, perceptions, or bias; it highlights interventions via charitable support.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"At some point, Americans decided that the best answer to every social ill lay in the power of the criminal-justice system. Vexing social problems homelessness, drug use, the inability to support ones children, mental illness are presently solved by sending in men and women who specialize in inspiring fear and ensuring compliance. Fear and compliance have their [STREET], but it cant be every [STREET].",baltimore,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[PERSON] The [ORGANIZATION] [INSTITUTION] in [PERSON] is asking church congregations to consider taking in some of the single women who have nowhere to stay. The [PERSON] Observer reports that ORG2 takes in about 400 women and children [TIME] but must turn some away.,baltimore,"provide a fact or claim, provide an observation",,solutions/interventions,"[]
Racist: [No]
Reasoning: The comment reports factual information about an organization's request for churches to house homeless women and shelter capacity issues, which serves as an observation of the situation and highlights a proposed intervention without critique, opinion, or bias.",No,"The comment reports factual information about an organization's request for churches to house homeless women and shelter capacity issues, which serves as an observation of the situation and highlights a proposed intervention without critique, opinion, or bias.","Comment Type: [provide a fact or claim, provide an observation]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The comment reports factual information about an organization's request for churches to house homeless women and shelter capacity issues, which serves as an observation of the situation and highlights a proposed intervention without critique, opinion, or bias.",0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"When a video of a homeless woman suffering through bitterly cold conditions [ORGANIZATION] shows up on [ORGANIZATION] or a [ORGANIZATION] teacher uses a racial slur, community members reach out to [ORGANIZATION], tagging her in comments or messaging her. She is often contacted directly by people she doesnt know who ask for her help when they face discrimination at work, eviction or financial crises.",baltimore,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ORGANIZATION] has chosen the city of [ORGANIZATION] as one of six sites across the country to participate in a new federal initiative to reduce homelessness in the [PERSON] by 25 over [ORGANIZATION]. As part of the plan, the [ORGANIZATION] administration will embed a federal official in each of the local governments.",baltimore,provide a fact or claim,,solutions/interventions,"[]
racist: [No]
Reasoning: The text factually describes a federal initiative and plan to address homelessness, without opinions, critiques, or perceptions; it highlights a government-led solution without bias.",No,"The text factually describes a federal initiative and plan to address homelessness, without opinions, critiques, or perceptions; it highlights a government-led solution without bias.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The text factually describes a federal initiative and plan to address homelessness, without opinions, critiques, or perceptions; it highlights a government-led solution without bias.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
[ORGANIZATION] reports that an [ORGANIZATION] fire statement says [ORGANIZATION] and [PERSON] fire departments were dispatched to ORG1 homeless prevention support center for a report of a chemical smell coming through the vents [ORGANIZATION].,baltimore,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Its aim is to improve living conditions for refugees and provide relief to host countries. 188 [ORGANIZATION] [DATE] on Rent Per Migrant  Per Day189 While tens of thousands of elderly Swedes are homeless, and over 300,000 pensioners are starving, the Swedish government spent [DATE] a day on rent per migrant. In [ORGANIZATION], [ORGANIZATION] hosted a number of unaccompanied refugee children.",baltimore,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[ORGANIZATION] show that most of the private properties proposed as homeless shelters are owned or partly controlled by major donors to Mayor [PERSON], [ORGANIZATION] reported.",baltimore,provide a fact or claim,government critique,,"[]
Racist: [No]
Reasoning: The comment reports a factual claim about property ownership linked to political donors, implying criticism of government favoritism or corruption in homelessness-related decisions, but does not discuss solutions, perceptions, or racial elements.",No,"The comment reports a factual claim about property ownership linked to political donors, implying criticism of government favoritism or corruption in homelessness-related decisions, but does not discuss solutions, perceptions, or racial elements.","Comment Type: [provide a fact or claim]
Critique Category: [government critique]
Response Category: []
Perception Type: []
Racist: [No]
Reasoning: The comment reports a factual claim about property ownership linked to political donors, implying criticism of government favoritism or corruption in homelessness-related decisions, but does not discuss solutions, perceptions, or racial elements.",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"[ORGANIZATION] to work with [ORGANIZATION] administration on plan to fight [ORGANIZATION] announced a [LOCATION], multiagency federal partnership with [ORGANIZATION] aimed at curbing unsheltered homelessness, placing a federal official within city government to organize response plans and help coordinate sources for additional federal funding. [ORGANIZATION] was one of six locations selected for the ORG1 program, an offshoot of President Joe [ORGANIZATION]  s DATE2 federal strategic plan aimed at reducing homelessness nationally by [ORGANIZATION] by 20[ORGANIZATION].",baltimore,provide a fact or claim,,solutions/interventions,"[]
Racist: [No]
Reasoning: The text reports factual details about a federal-city partnership and strategic plan to address homelessness, without questions, opinions, critiques, or perceptions; it focuses on interventional programs and funding coordination. No racial elements are present.",No,"The text reports factual details about a federal-city partnership and strategic plan to address homelessness, without questions, opinions, critiques, or perceptions; it focuses on interventional programs and funding coordination. No racial elements are present.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The text reports factual details about a federal-city partnership and strategic plan to address homelessness, without questions, opinions, critiques, or perceptions; it focuses on interventional programs and funding coordination. No racial elements are present.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"[ORGANIZATION] among five cities targeted in new federal initiative to fight [ORGANIZATION] is one of five cities, plus [PERSON], about to get more federal assistance in tackling homelessness, [ORGANIZATION] officials announced [ORGANIZATION]. President [PERSON]  s domestic policy director [PERSON] and ORG2 Secretary [PERSON] hosted an event launching the new ORG3 initiative, part of a plan that has a goal of reducing homelessness nationally DATE1 by [DATE].",baltimore,provide a fact or claim,,solutions/interventions,"[]
Racist: [No]
Reasoning: The content reports factual details about a federal initiative providing assistance to address homelessness, including specific cities, officials, and goals, without opinions, critiques, or perceptions; it highlights a solution-oriented program.",No,"The content reports factual details about a federal initiative providing assistance to address homelessness, including specific cities, officials, and goals, without opinions, critiques, or perceptions; it highlights a solution-oriented program.","Comment Type: [provide a fact or claim]
Critique Category: []
Response Category: [solutions/interventions]
Perception Type: []
Racist: [No]
Reasoning: The content reports factual details about a federal initiative providing assistance to address homelessness, including specific cities, officials, and goals, without opinions, critiques, or perceptions; it highlights a solution-oriented program.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Image via [ORGANIZATION]. First on [ORGANIZATION]  Lawmakers boost [ORGANIZATION] fund after affordable housing advocates decry funding deal14 via PERSON1 of [ORGANIZATION]  ORG2 and [PERSON] have reworked their infrastructure funding plan to leave a greater share of affordable housing funds following pushback from advocates. After negotiations between [LOCATION], the Speaker, and the [PERSON] President, the plan came together, sources familiar with the discussions told [ORGANIZATION]. An amendment filed DATE0 [TIME] to the [PERSON]s version of the deal SB [DATE] would add about 60 million to what lawmakers initially agreed to allocate for affordable housing for DATE1. Lawmakers consider budget, await revenue data15 via ORG6  Both chambers of ORG7 will take up their respective budget proposals during floor sessions DATE2, as they now begin racing the clock to deliver a balanced budget for the Governors consideration.",baltimore,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16 The GPE0 History of [ORGANIZATION] to [ORGANIZATION], [ORGANIZATION], [ORGANIZATION], [ORGANIZATION],",baltimore,,,,,No,No reasoning provided.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[ORGANIZATION] reports the funds would go toward the affordable housing trust fund voters approved in [ORGANIZATION]. The fund currently doesnt have an assigned revenue source. The bill was proposed to the city council on [LOCATION] and would increase the citys 1.5 percent transfer tax to 2.1 percent. It would also increase the recordation tax from 1 percent to 1.4 percent.,baltimore,provide a fact or claim,money aid allocation,solutions/interventions,"[]
racist: [No]
Reasoning: The content reports factual details on a proposed bill to increase taxes for funding an affordable housing trust fund aimed at addressing homelessness, involving money allocation and a specific intervention, with no opinions, critiques beyond allocation, perceptions, or racial elements.",No,"The content reports factual details on a proposed bill to increase taxes for funding an affordable housing trust fund aimed at addressing homelessness, involving money allocation and a specific intervention, with no opinions, critiques beyond allocation, perceptions, or racial elements.","Comment Type: [provide a fact or claim]
Critique Category: [money aid allocation]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The content reports factual details on a proposed bill to increase taxes for funding an affordable housing trust fund aimed at addressing homelessness, involving money allocation and a specific intervention, with no opinions, critiques beyond allocation, perceptions, or racial elements.",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"In [ORGANIZATION], we only have 29 affordable and available housing units per 100 extremely low-income households. The national average of 37 isnt much better. And yet, we cant afford to not make big investments in building and updating our nations affordable housing, including by empowering mission-driven financial institutions focused on housing.",baltimore,"provide a fact or claim, provide an observation, express their opinion","money aid allocation, societal critique",solutions/interventions,"[]
racist: [No]
Reasoning: The comment provides factual statistics on housing availability (fact/claim and observation) while expressing the opinion that major investments are needed; it critiques resource allocation for housing and broader societal failures in affordable housing provision, proposing investments as a solution; no racial elements are present.",No,"The comment provides factual statistics on housing availability (fact/claim and observation) while expressing the opinion that major investments are needed; it critiques resource allocation for housing and broader societal failures in affordable housing provision, proposing investments as a solution; no racial elements are present.","Comment Type: [provide a fact or claim, provide an observation, express their opinion]
Critique Category: [money aid allocation, societal critique]
Response Category: [solutions/interventions]
Perception Type: []
racist: [No]
Reasoning: The comment provides factual statistics on housing availability (fact/claim and observation) while expressing the opinion that major investments are needed; it critiques resource allocation for housing and broader societal failures in affordable housing provision, proposing investments as a solution; no racial elements are present.",0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0
