city,Deidentified_paragraph,ask a genuine question,ask a rheorical question,provide a fact or claim,provide an observation,express their opinion,express others opinions,money aid allocation,government critique,societal critique,solutions/interventions,personal interaction,media portrayal,not in my backyard,harmful generalization,deserving/undeserving,racist
buffalo,"CBAs across the country The first CBAs were driven by labor unions, according to [ORGANIZATION], who became involved with the movement as a labor organizer in [ORGANIZATION]. In [ORGANIZATION], he said, CBAs have expanded to address broader community needs, such as affordable housing, education and health equity. This is not just, you know, labor unions thinking about how theyre going to get more jobs, he said. Its also engaging the community in a very real [STREET] to address important community needs. The [ORGANIZATION] CBA included benchmarks for local hiring and contracting, engaging minority- and women-owned businesses, and paying a living wage to workers during and after construction  the baseline considerations typical of most CBAs. Follow us on Facebook15, Twitter16 and YouTube17 On top of that, the [ORGANIZATION] - who began play as [ORGANIZATION] between [LOCATION] - committed 100 million to address some of [ORGANIZATION] most pressing needs, including 75 million to start a revolving loan fund to support affordable housing projects. 12.25 million for college scholarships, tutoring, counseling and other educational programs. 6 million to improve the citys [INSTITUTION] and build a new [INSTITUTION]. 3 million in rental and legal assistance for people struggling to avoid eviction. 2.5 million to aid first-time homebuyers. Three-quarters of that money will seed a revolving loan fund for affordable housing projects. The rest will pay for educational programs and college scholarships, build a new library and [INSTITUTION], and provide assistance for renters facing eviction and aid to first-time homebuyers, among other initiatives.",0,0,3,1,0,1,3,0,0,3,0,0,0,0,0,0
buffalo,"Executive Director, [ORGANIZATION] of [LOCATION], [ORGANIZATION] said, [ORGANIZATION] of [LOCATION] is extremely pleased to have been chosen by [ORGANIZATION] to serve as FAC0 in [ORGANIZATION]. We look forward to connecting with community members, small businesses, and affordable housing owners about the benefits of clean energy, ways to reduce energy costs, and how to make more informed energy decisions. Through education and community outreach, we are investing in the people of our communities and in the future of [ORGANIZATION].",0,0,3,0,0,2,2,0,0,2,0,0,0,0,0,0
buffalo,"Mayor [PERSON] said, This is wonderful news for [ORGANIZATION] and [ORGANIZATION], which both work tirelessly to eliminate homelessness in [ORGANIZATION]. I thank Governor [PERSON] and ORG2. This 6 million will allow these agencies to preserve 41 housing units and create 23 new units of housing for our veterans and individuals in long-term recovery from substance abuse disorders. For any query with respect to this article or any other content requirement, please contact Editor at [URL]",0,0,3,0,0,2,3,0,0,2,0,0,0,0,0,0
buffalo,"Family homelessness is at crisis levels in our community right now. On [TIME], there are over 100 families who need a space in shelter - but there are simply no spaces for them.",0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0
buffalo,"My vindication comes at a [ORGANIZATION] cost, but what has been gained could not be measured, she saidAfter she was fired, [ORGANIZATION] worked odd jobs, mostly recently as a truck driver. Shes even lived out of her car, which means she was homeless. The moral arc might bend toward justice but too many lives are broken along the [STREET].",0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0
buffalo,[ORGANIZATION],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buffalo,"[ORGANIZATION] [PERSON] said, 950 Broadway represents not just a building but a commitment to revitalizing our community. We are dedicated to addressing the communitys needs by delivering essential neighborhood services and affordable housing projects in collaboration with our community partners and elected officials.",0,0,3,0,1,1,2,0,0,2,0,0,0,0,0,0
buffalo,The victims of this white supremacist had been striving to address the effects of racist policy and make up for the lack of goods and services in this Black community. [ORGANIZATION] often drove people to this sole grocery store and had gone to the soup kitchen before going to [ORGANIZATION]. The white supremacist killed [PERSON] as he helped someone put packages in their car.,0,0,2,0,1,1,1,1,1,1,0,0,0,0,0,1
buffalo,"As a bank for communities, we know we need to help our customers and communities see it through [ORGANIZATION], said [ORGANIZATION], regional [ORGANIZATION] officer for [ORGANIZATION]. This support has taken on many forms, including joining with the ORG1 and our housing partners to create more affordable housing opportunities in [ORGANIZATION]. Nonprofit organizations like ORG2 play an important role in providing support to the individuals and families struggling in our communities, and were delighted to help secure grant funding for an additional 10 single-family homes in [ORGANIZATION].",0,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0
buffalo,"Executive Director of [ORGANIZATION] said, ORG1 looks forward to connecting residents with ORG2 programs to assist with clean energy upgrades for their homes as well as to job opportunities in the growing clean energy field. We applaud ORG2s approach in creating regional [ORGANIZATION] that are composed of community-based organizations with deep connections to households of all incomes throughout the region.",0,0,3,0,0,2,2,0,0,2,0,0,0,0,0,0
buffalo,"According to [ORGANIZATION], [ORGANIZATION] President and President and CEO of [ORGANIZATION], our [ORGANIZATION] is proud to announce its ongoing commitment to initiatives that uphold community health and vitality across the [ORGANIZATION] service territory. Our recent grant recipients comprise organizations that focus on food insecurity, homelessness and human services, provide education and youth programs, and preserve and enhance state parks, [PERSON] said.",0,0,2,0,0,2,2,0,0,3,0,0,0,0,0,0
buffalo,"The program is funded through ORG0 ORG1 and continues [ORGANIZATION] commitment to promote the health and well-being of its residents. All children and adults who attend childcare centers, community-based adult centers, afterschool programs, homeless shelters, and family daycare programs receive meals. [ORGANIZATION] provides 10 million to help increase food access for New Yorkers living in areas without grocery stores and without options for healthy, affordable food.",0,0,3,0,0,0,2,1,0,2,0,0,0,0,0,0
buffalo,[ORGANIZATION],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buffalo,"[ORGANIZATION] - The first phase of [ORGANIZATION] will be comprised of two buildings located in [PERSON], GPE2. The first building includes affordable and supportive housing units pursuing [ORGANIZATION] certification, a healthcare facility, and neighborhood serving retail. The second building includes affordable housing units pursuing [ORGANIZATION] certification. This phase will set the precedent for the community development and sustainability goals for all the phases of the project to follow.",0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0
buffalo,"Speaking of waste, a new report documents thefailures of the states 421-a tax break program19for real estate developers and landlords. In theory, the program promotes the development of affordable housing. In reality, it largely benefits the real estate industry.",0,0,3,0,2,1,1,1,2,1,0,0,0,0,0,0
buffalo,"DATE0 the folks in [ORGANIZATION] able to hold off a program there. [PERSON] couldnt quite manage it and now has homeless refugees90 in GPE2. [PERSON], [PERSON] citizens are working hard to turn back the plan to bring Syrians to their city.",0,0,3,2,2,1,0,1,2,1,0,0,0,0,0,1
buffalo,"[ORGANIZATION], [ORGANIZATION], [ORGANIZATION] and ORG2, [PERSON], [PERSON], GPE2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
baltimore,"[ORGANIZATION] has [ORGANIZATION] relocating three more [ORGANIZATION] monuments outside FAC0 FAC1, according to a local [ORGANIZATION] station. See the rest of the story at [ORGANIZATION] Also This low-cost bamboo home can be built in just [ORGANIZATION]  no professional builders [PERSON] cheapest single-family home will sell for over 500,000  and it reveals how bad the housing crisis has [PERSON] is building a 35 billion city designed to eliminate the need for cars14 SEE ALSOThere are hundreds of [ORGANIZATION] monuments across the GPE2  heres when they were built15  1  2  3  4  5  6  7  8  9  10  11 ellicott-city-and-baltimore-in-maryland-4  12  13  14  15",0,0,3,0,2,0,2,1,1,2,0,0,0,0,0,0
baltimore,"The incident that happened in the town of [ORGANIZATION], was classified by the police as not press-free, after both German news sites asked for more information. After combined researched both media sources allege that a Syrian asylum seeker raped a severely, visually impaired woman.208 [PERSON] for the Homeless, New Homes for Refugees209 The city of GPE2 in GPE3 wants the homeless to pay 20 euros for sleeping in the streets or go to jail. The office for public order has doubled down and defended its harsh treatment of the less fortunate.210 [PERSON] to PERSON0 Says No to",0,0,3,0,1,1,0,3,1,2,0,0,1,1,1,0
baltimore,"We have all seen the long lines on the news at [TIME] showing the number of people waiting to get food from food banks. Too many people are facing homelessness. In [ORGANIZATION], in the city of [PERSON] alone, we have 35 homeless encampments--35. DATE0, we did not have that number of homeless. Parents are struggling to help their children continue their education at home, sometimes with no access to broadband or really bad access.",0,0,3,1,2,0,0,0,1,2,0,0,0,0,0,0
baltimore,"A CDFI in my district, [ORGANIZATION] has financed thousands of affordable housing units through [ORGANIZATION]. Mr. [PERSON], how can we encourage more existing mission-driven financial institutions to make affordable housing production the focus of their lending?",3,0,3,0,2,0,2,0,0,2,0,0,0,0,0,0
baltimore,"[ORGANIZATION] announced new efforts to shelter the homeless, expand broadband access, and prepare [ORGANIZATION] workforce to fill good-paying jobs in regions all across the country.",0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0
baltimore,"79 [ORGANIZATION] in [LOCATION] Focus on Youth, [PERSON], [ORGANIZATION], available at library[ORGANIZATION]_in_[LOCATION]_Youth.pdf",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
baltimore,"She went DATE0 without meat but wound up eating more starches, which sent her blood sugar soaring. One bright day in [LOCATION], [ORGANIZATION] returned to [ORGANIZATION] to see [PERSON], a behavioral-health consultant who, like [ORGANIZATION]s doctor, works through [ORGANIZATION], a [ORGANIZATION] nonprofit that cares for the very poor. PERSON3 began by asking [ORGANIZATION] what her goal was.",0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
baltimore,The same source said that dozens of fires that erupted around [ORGANIZATION] appear to be tied to the unrest. This includes one that consumed an affordable housing center for seniors that was DATE0 away from opening.,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0
baltimore,The Model X is so advanced we probably shouldnt have built it423 romantic photos of [ORGANIZATION] and [PERSON] on their 23rd anniversary5 SEE ALSO Here are the 14 most affordable housing markets in the US6ltnlgt  1  2  3  4  5  6,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
baltimore,"By far the most contentious citywide issue was [PERSON] by [ORGANIZATION], the initiative tried to toughen the ordinance, passed and signed in [ORGANIZATION], that legalized short-term rentals and established a system of registration and taxation. Though renters still widely outnumber homeowners in [ORGANIZATION], many from both groups are united in the opportunity to reap windfalls from short-term rentals, even though they may contribute to rising costs and the overall housing crisis. The campaign to defeat Proposition F pitted [ORGANIZATION], [ORGANIZATION], real estate interests, tech venture capitalist PERSON1 and some labor unions against tenant activists, neighborhood groups, hotel unions and wealthy property owners, who were badly outgunned and outspent on all media.",0,0,3,0,2,1,1,0,1,1,0,0,0,0,0,0
baltimore,"Well-designed affordable housing programs are a cost-effective [STREET] to promote racial and class integration without affecting property values, crime rates or taxes, said [ORGANIZATION], a [ORGANIZATION] professor of sociology who coauthored [ORGANIZATION] The Struggle for [ORGANIZATION] in an American Suburb.",0,0,3,0,1,2,2,0,0,2,0,0,0,0,0,0
baltimore,"PACE Its an enormous problem. Its not just on wait times also. There are reports about homelessness among veterans which has gone down but is still an enormous problem. And you have so many young people who have fought in [ORGANIZATION] and [PERSON] who have come home, and even if they arent suffering from life-altering injuries, their lives are changed irreparably and this is the system that is supposed to help them.",0,0,3,1,2,0,0,1,1,1,0,0,0,0,0,0
baltimore,"The county separate from the city of [ORGANIZATION] and other county jurisdictions will develop affordable housing in areas with small minority populations, creating 50 new units and overseeing the lease of up to 128 others over [ORGANIZATION]. With other state and local funding sources, the county hopes to fund as many as 4,795 units in that time, according to [ORGANIZATION]. The county will also counsel households and property owners that allege violations of fair housing laws and create a homeowners fraud prevention program to prevent low-income buyers from being duped.",0,0,3,0,0,1,2,0,0,3,0,0,0,0,0,0
baltimore,"President [PERSON] administration wants to accelerate efforts to get unsheltered people in [ORGANIZATION] into permanent housing as part of a federal initiative to reduce homelessness by 25 in [ORGANIZATION], [ORGANIZATION] announced [LOCATION]. Through the initiative, [PERSON], ORG2 will partner with [ORGANIZATION] and five other cities and states [PERSON], [ORGANIZATION], [PERSON], [PERSON] and the GPE5 metropolitan area.",0,0,3,0,0,1,0,0,0,3,0,0,0,0,0,0
baltimore,"Protect access to federally-assisted affordable housing and preserve housing stability for tens of thousands of children in families with mixed immigration status. For [ORGANIZATION], eligible low-income households with mixed-status members - made up of families with members who are both eligible and ineligible for housing assistance based on immigration status - have been able to access that assistance. This longstanding policy is at risk of being overturned by [ORGANIZATION] through final action on its mixed status rule. We must ensure that these families can continue to access prorated assistance to prevent the eviction and displacement of tens of thousands of people eligible for and receiving rental assistance, including an estimated 55,000 children.",0,0,3,0,1,0,2,2,1,2,0,0,0,0,0,0
baltimore,"The pastor is full of ideas for further work around the neighborhood, such as restoring vacant homes on the same block of FAC0 as the school into affordable housing. [ORGANIZATION] said the city will announce redevelopment plans soon for FAC1, which dates to [ORGANIZATION], and is working with community leaders to find new purposes for the former home and law offices of the [PERSON] family, which are both in the area.",0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0
baltimore,"[ORGANIZATION] is one of five cities, plus [PERSON], about to get more federal assistance in tackling homelessness, [ORGANIZATION] officials announced [ORGANIZATION]. President [PERSON] domestic policy director [PERSON] and ORG1 Secretary [PERSON] hosted an event launching the new All INside initiative, part of a plan that has a goal of reducing homelessness nationally DATE1 by [DATE].",0,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0
baltimore,"It was purchased by [ORGANIZATION], which now has a smaller presence here. The ORG1 building on FAC0 across from the community college, once the headquarters for a 13-paper chain of community newspapers, has stood vacant for [ORGANIZATION] and is slated for affordable housing. Long-time community leaders note the loss in corporate presence here.",0,0,3,1,0,0,1,0,1,1,0,0,0,0,0,0
baltimore,"In [ORGANIZATION], [ORGANIZATION] is continuing its support of ORG1. The organization is powered by volunteers who tutor children experiencing homelessness. In [PERSON], ORG2 is partnering with the Junior League of [PERSON] to give books to children at local schools in need.",0,0,3,0,0,1,1,0,0,3,0,0,0,0,0,0
baltimore,"PERSON0 So, Mr. [PERSON], when mission-driven financial institutions are best positioned to invest in community assets like affordable housing and extend more -- mortgage credit to borrowers of color, they can address long-standing economic inequities that impact people who look like me. So, you made several recommendations about how to best position mission-driven financial institutions to close the racial wealth gap.",0,0,3,0,2,1,2,0,1,1,0,0,0,0,0,0
baltimore,"Instead of listening to politicians talk about [ORGANIZATION], elected officials and the media should be talking to people who have been trapped in these squalid areas. They might ask Democrats who have run the city and other cities such as [PERSON], [ORGANIZATION], [PERSON], and [PERSON], [PERSON] where homelessness, crime and filth abound why they have done nothing to improve these neighborhoods. Many American cities with similar problems have been run by Democrats for [ORGANIZATION].",0,0,3,1,3,0,0,3,1,1,0,0,0,0,0,0
baltimore,"As part of a [ORGANIZATION] plan, the city is focusing on increasing affordable housing stock, housing the homeless, and helping low-income renters cover security deposits.",0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0
baltimore,"Over [ORGANIZATION], a number of cities and states have been sued and accused of either doing nothing to alleviate segregation or actively promoting it by disproportionately building affordable housing in poor, minority neighborhoods.",0,0,3,0,0,1,1,2,1,2,0,0,0,0,0,1
baltimore,"They are all in on giving illegals free health care and drivers [PERSON]. But why are we doing for illegal aliens when we have not taken care of homeless Americans5? Why do we treat homeless Americans [PERSON] than the [ORGANIZATION] treats stray or abused animals? The hallmark of our [ORGANIZATION] is their homeless people. [ORGANIZATION] noted [ORGANIZATION] is one of the biggest economies in the world8. With that said, its capital, [PERSON] would rather cater to illegals instead of homeless Americans9. [ORGANIZATION] is a sanctuary [LOCATION].",0,2,3,0,2,1,1,2,2,1,0,0,0,0,2,1
baltimore,"[ORGANIZATION] is a fully self-sustaining national nonprofit that provides a wide range of debt and equity products to improve the quality of life for vulnerable individuals and low-income communities across the [ORGANIZATION] [PERSON] has invested over 1.3 billion toward affordable housing, jobs creation and other initiatives that connect these communities to the mainstream economy. Its investments have leveraged over 6.5 billion in public and private investment in underserved communities nationwide. [PERSON] is headquartered in [PERSON]. For the latest news about [PERSON] follow us ORG2.",0,0,3,0,1,0,3,0,0,2,0,0,0,0,0,0
baltimore,"[ORGANIZATION], Parking dispute ends in fatal shooting, deputies say, [ORGANIZATION], [ORGANIZATION]. 21 [PERSON], [ORGANIZATION], [PERSON], [PERSON], of [PERSON], entered FAC0  a [INSTITUTION] called [ORGANIZATION]  at [TIME], confronted an employee, displayed a gun and demanded to see a resident, police said. The employee brought [ORGANIZATION] to the residents room, which was occupied by the resident, as well as a [ORGANIZATION] and a toddler, police said.",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
baltimore,"7 This recommendation includes the option of paying for hotel rooms for people who would be homeless, an action that would help the hotel industry while decreasing disease spread and suffering among unhoused people and their surrounding communities.",0,0,3,0,1,0,1,0,0,3,0,0,0,0,0,0
baltimore,"Based in [ORGANIZATION], [ORGANIZATION] is an award-winning filmmaker, radio broadcaster, educator and creativity expert, and author of The Book of Doing and Being Atria, DATE0. His film credits include an [PERSON]-winner for What Dreams May Come producer Emmy-Award nominee, [ORGANIZATION], [LOCATION] to [ORGANIZATION] executive producer and The [PERSON] writer, producer. Coming in [LOCATION] is the film version of [ORGANIZATION], a family drama based on the book by [PERSON] and PERSON2, starring PERSON3 and PERSON4 and directed by and executive produced by [ORGANIZATION].",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
baltimore,[ORGANIZATION] reports that an [ORGANIZATION] fire statement says [ORGANIZATION] and [PERSON] fire departments were dispatched to ORG1 homeless prevention support center for a report of a chemical smell coming through the vents [ORGANIZATION].,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
baltimore,"At some point, Americans decided that the best answer to every social ill lay in the power of the criminal-justice system. Vexing social problems homelessness, drug use, the inability to support ones children, mental illness are presently solved by sending in men and women who specialize in inspiring fear and ensuring compliance. Fear and compliance have their [STREET], but it cant be every [STREET].",0,0,3,1,2,1,0,1,3,2,0,0,0,0,0,0
baltimore,"When a video of a homeless woman suffering through bitterly cold conditions [ORGANIZATION] shows up on [ORGANIZATION] or a [ORGANIZATION] teacher uses a racial slur, community members reach out to [ORGANIZATION], tagging her in comments or messaging her. She is often contacted directly by people she doesnt know who ask for her help when they face discrimination at work, eviction or financial crises.",0,0,3,3,0,1,0,0,1,1,0,0,0,0,0,1
baltimore,"[ORGANIZATION] aims to heal, restore, and transform women affected by domestic violence by giving them a day of beauty and healing. A percentage of the products proceeds go toward supporting homeless women and victims of domestic violence. There are six guiding principles that guide both [ORGANIZATION] and [ORGANIZATION].",0,0,3,0,0,1,2,0,0,2,0,0,0,0,0,0
baltimore,[PERSON] The [ORGANIZATION] [INSTITUTION] in [PERSON] is asking church congregations to consider taking in some of the single women who have nowhere to stay. The [PERSON] Observer reports that ORG2 takes in about 400 women and children [TIME] but must turn some away.,0,0,3,0,0,1,1,0,0,2,0,0,0,0,0,0
baltimore,"Its aim is to improve living conditions for refugees and provide relief to host countries. 188 [ORGANIZATION] [DATE] on Rent Per Migrant  Per Day189 While tens of thousands of elderly Swedes are homeless, and over 300,000 pensioners are starving, the Swedish government spent [DATE] a day on rent per migrant. In [ORGANIZATION], [ORGANIZATION] hosted a number of unaccompanied refugee children.",0,0,3,0,1,0,0,1,1,2,0,0,0,0,0,0
baltimore,"[ORGANIZATION] has chosen the city of [ORGANIZATION] as one of six sites across the country to participate in a new federal initiative to reduce homelessness in the [PERSON] by 25 over [ORGANIZATION]. As part of the plan, the [ORGANIZATION] administration will embed a federal official in each of the local governments.",0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0
baltimore,"[ORGANIZATION] among five cities targeted in new federal initiative to fight [ORGANIZATION] is one of five cities, plus [PERSON], about to get more federal assistance in tackling homelessness, [ORGANIZATION] officials announced [ORGANIZATION]. President [PERSON]  s domestic policy director [PERSON] and ORG2 Secretary [PERSON] hosted an event launching the new ORG3 initiative, part of a plan that has a goal of reducing homelessness nationally DATE1 by [DATE].",0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0
baltimore,"[ORGANIZATION] to work with [ORGANIZATION] administration on plan to fight [ORGANIZATION] announced a [LOCATION], multiagency federal partnership with [ORGANIZATION] aimed at curbing unsheltered homelessness, placing a federal official within city government to organize response plans and help coordinate sources for additional federal funding. [ORGANIZATION] was one of six locations selected for the ORG1 program, an offshoot of President Joe [ORGANIZATION]  s DATE2 federal strategic plan aimed at reducing homelessness nationally by [ORGANIZATION] by 20[ORGANIZATION].",0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0
baltimore,"[ORGANIZATION] show that most of the private properties proposed as homeless shelters are owned or partly controlled by major donors to Mayor [PERSON], [ORGANIZATION] reported.",0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0
baltimore,"Image via [ORGANIZATION]. First on [ORGANIZATION]  Lawmakers boost [ORGANIZATION] fund after affordable housing advocates decry funding deal14 via PERSON1 of [ORGANIZATION]  ORG2 and [PERSON] have reworked their infrastructure funding plan to leave a greater share of affordable housing funds following pushback from advocates. After negotiations between [LOCATION], the Speaker, and the [PERSON] President, the plan came together, sources familiar with the discussions told [ORGANIZATION]. An amendment filed DATE0 [TIME] to the [PERSON]s version of the deal SB [DATE] would add about 60 million to what lawmakers initially agreed to allocate for affordable housing for DATE1. Lawmakers consider budget, await revenue data15 via ORG6  Both chambers of ORG7 will take up their respective budget proposals during floor sessions DATE2, as they now begin racing the clock to deliver a balanced budget for the Governors consideration.",0,0,3,0,1,1,3,1,1,1,0,0,0,0,0,0
baltimore,"16 The GPE0 History of [ORGANIZATION] to [ORGANIZATION], [ORGANIZATION], [ORGANIZATION], [ORGANIZATION],",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
baltimore,"NOTE Socialists keep re-inventing their square wheel and wonder why their economic engine cant keep pace with reality110 Over 1,500 Migrants Cleared From Bulldozed Italian Shanty Town111 Approximately 1,592 migrants have been removed from a shanty town migrant camp in southern [ORGANIZATION] as part of the populist governments policy to dismantle squatter camps across the country. The shanty town, formerly located in the southern Italian city of [PERSON] in [ORGANIZATION], was bulldozed [ORGANIZATION] by police following a series of problems stemming from the makeshift camp in [LOCATION], Italian newspaper [ORGANIZATION] PERSON0 [PERSON] Have Let in Thousands of War Criminal Migrants113",0,0,3,0,2,1,0,2,2,1,0,0,0,2,0,0
baltimore,"The elderly gentlemen was fined 10,000 [ORGANIZATION] but refused to pay it, so hes due to appear in [STREET] on [ORGANIZATION], Norwegian online newspaper [ORGANIZATION] reports.[ADDRESS] DATE2, charged with stabbing an official at one of GPE1s biggest mosques during [TIME] prayers. PERSON0, who is homeless, is charged with grievous bodily harm and possession of a bladed article. Police say they do not think the attack was terrorism-related.98 GPE0 Shadow Home Secretary [PERSON] Needs to be an End to [ORGANIZATION] GPE0 Shadow Home Secretary [PERSON] has proposed that people should be forced to hand over their real name and address in order to use social media sites and that this information should be made available to the government when they want to investigate online posts.",0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
baltimore,"[ORGANIZATION] [ORGANIZATION] announces initiative to reduce homelessness in [ORGANIZATION]President [ORGANIZATION]  s administration wants to accelerate efforts to get unsheltered people in [ORGANIZATION] into permanent housing as part of a federal initiative to reduce homelessness by 25 in [ORGANIZATION], the [ORGANIZATION] announced [LOCATION]. Through the initiative, [ORGANIZATION], [ORGANIZATION] will partner with [ORGANIZATION] and five other cities and states [PERSON], [ORGANIZATION], [PERSON], [PERSON] and the GPE5 metropolitan area.",0,0,3,0,0,1,1,0,0,3,0,0,0,0,0,0
baltimore,[ORGANIZATION] reports the funds would go toward the affordable housing trust fund voters approved in [ORGANIZATION]. The fund currently doesnt have an assigned revenue source. The bill was proposed to the city council on [LOCATION] and would increase the citys 1.5 percent transfer tax to 2.1 percent. It would also increase the recordation tax from 1 percent to 1.4 percent.,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0
baltimore,"In [ORGANIZATION], we only have 29 affordable and available housing units per 100 extremely low-income households. The national average of 37 isnt much better. And yet, we cant afford to not make big investments in building and updating our nations affordable housing, including by empowering mission-driven financial institutions focused on housing.",0,0,3,0,2,0,2,1,2,1,0,0,0,0,0,0
baltimore,"Preserve and create affordable housing for low-income renters and homeowners through grants to states, local communities, and housing nonprofits. Housing creation and preservation must be shaped by the goals of reducing housing cost burdens, and mitigating the effects of segregation and disinvestment that have been largely felt by people of color. This includes the long-term preservation of the nations public housing through investments in necessary repairs, comprehensive rehabilitation, sustainability improvements, and removal of health and safety hazards such as lead, mold, radon, or carbon monoxide. We must also provide communities tools to responsibly update local regulations to remove barriers to affordable housing production.",0,0,3,0,1,0,2,1,1,2,0,0,0,0,0,0
baltimore,"Watch [ORGANIZATION] Joins Dr. [PERSON] to Discuss How to Solve [ORGANIZATION] Biggest Problems163 Longtime Conservative MP and current front-runner in the [ORGANIZATION] leadership race [ORGANIZATION] recently sat down for a long-form interview with Dr. [PERSON]. The two discuss PERSON2 election efforts, [ORGANIZATION] energy infrastructure and economic policy, tackling the housing crisis and the cost of living, defunding government-subsidized media and developing Canadian natural resources. 164 Body of Czech [PERSON] in Mass Grave Near GPE1",0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0
baltimore,"A petition is circulating urging [ORGANIZATION] to remove [ORGANIZATION] automated camera boxes and bring back actual photographers. ORG2 teacher starts ORG3 program to help seniors in [ORGANIZATION] via [ORGANIZATION] of [ORGANIZATION] left 15-20 percent of [ORGANIZATION] 196 seniors homeless, which is why one teacher stepped up to help out all of the senior class. PERSON1, Teacher Senior Class Adviser at [ORGANIZATION], said, Lets raise some money, lets see if I can raise enough money to cover all of the costs for seniors for their cap and gowns, which run [DATE] apiece, so its not cheap.",0,0,3,0,0,2,0,0,0,2,0,0,0,0,0,0
baltimore,They just dont care about people. Why do Democrats care more about illegal aliens than homeless Americans in the streets is a symptom not the root cause. The post Democrats Care More About Illegal Aliens [ORGANIZATION] appeared first on [ORGANIZATION].,0,0,3,1,2,2,0,1,1,0,0,1,0,0,1,1
baltimore,"[PERSON] officials are offering a 110,000 reward for information leading to an arrest in several arson fires at half-finished apartment complexes in and around [ORGANIZATION]. [ORGANIZATION] Mayor [PERSON] says the losses make the citys housing crisis worse.",0,0,3,0,0,2,1,0,1,1,0,0,0,0,0,0
elpaso,"Thousands of [ORGANIZATION] veterans will benefit from the grants awarded to local organizations [ORGANIZATION], said [ORGANIZATION] and [ORGANIZATION] veteran PERSON0. From providing assistance to homeless veterans and our heroes with disabilities, these funds recognize their service and dignity.",0,0,3,0,1,0,2,1,0,2,0,0,0,0,0,0
elpaso,Fact sheet [ORGANIZATION] Announces Immediate Steps To Increase Affordable Housing Supply,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0
elpaso,"The other 87 families often rely on relatives to share crowded homes or apartments or government aid. Affordable housing keeps people working and alleviates stressors that can threatened livelihoods, health and families. It strengthens our entire community.",0,0,3,0,3,0,1,0,0,1,0,0,0,0,0,0
elpaso,"The mystery man has finally been identified as [ORGANIZATION], who was homeless at the time staying at a camp with his wife near the [ORGANIZATION]. The ORG1 tracked him down in [ORGANIZATION]. Hes a day laborer who has been struggling with homelessness. But [ORGANIZATION], you were being hailed by many people, as tonights MIDNIGHT HERO.",0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0
elpaso,"The number of the homeless is staggering. [ORGANIZATION] reported on [ORGANIZATION] that homelessness is one of [ORGANIZATION] greatest current challenges, no matter the region. The ORG1 reported on [LOCATION] that the number of people without permanent shelter in [PERSON] had increased by more than 85 percent since DATE2. According to a report by the group ORG2, more than 100,000 GPE2 schoolchildren were homeless at some point during [DATE]. The total number of homeless students during [ORGANIZATION] represented nearly one-tenth of the citys [INSTITUTION] system. Some students had to live in cars, parks or abandoned buildings. ORG3 reported on [PERSON] that in GPE3 one of every 100 residents was homeless.",0,0,3,0,3,1,0,0,1,0,0,0,0,0,0,0
elpaso,"There were civilian-clothed snipers with high powered rifles w higher powered scopes all over dozens of multi-agency personnel out in public with pistols brandished, and two armored vehicles with gun turrets that rammed the offending ex-vets big pick-up truck. He had just been evicted from the [ORGANIZATION] homeless veterans transition center for suspect reasons. The entire homeless facility was bombarded with ORG1-outfitted police thugs, and no one was allowed to enter or leave the facility, creating high levels of anxiety with already PTSD-addled veterans and their homeless families. The veteran was shot seven times, after [TIME] of staged hostage negation-like stuff, even though he was alone, pinned in his own pickup truck.",0,0,3,1,1,0,0,1,1,0,0,0,0,0,0,0
elpaso,"[ORGANIZATION] a 300,000 grant for homeless veterans support",0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0
